t,T_sec,H_sec,P_gaz,Flame,V_Fl_1,V_Fl_2,V_Fl_3,V_H2,V_But,Etat
4510.00,55.145,46.876,0,0,0,0,0,0,0,3
4520.00,55.060,46.814,0,0,0,0,0,0,0,3
4530.00,54.975,46.753,0,0,0,0,0,0,0,3
4540.00,54.890,46.692,0,0,0,0,0,0,0,3
4550.00,54.806,46.632,0,0,0,0,0,0,0,3
4560.00,54.721,46.572,0,0,0,0,0,0,0,3
4570.00,54.637,46.513,0,0,0,0,0,0,0,3
4580.00,54.554,46.454,0,0,0,0,0,0,0,3
4590.00,54.470,46.395,0,0,0,0,0,0,0,3
4600.00,54.387,46.336,0,0,0,0,0,0,0,3
4610.00,54.303,46.278,0,0,0,0,0,0,0,3
4620.00,54.221,46.221,0,0,0,0,0,0,0,3
4630.00,54.138,46.163,0,0,0,0,0,0,0,3
4640.00,54.055,46.107,0,0,0,0,0,0,0,3
4650.00,53.973,46.050,0,0,0,0,0,0,0,3
4660.00,53.891,45.994,0,0,0,0,0,0,0,3
4670.00,53.810,45.938,0,0,0,0,0,0,0,3
4680.00,53.728,45.883,0,0,0,0,0,0,0,3
4690.00,53.647,45.828,0,0,0,0,0,0,0,3
4700.00,53.566,45.773,0,0,0,0,0,0,0,3
4710.00,53.485,45.718,0,0,0,0,0,0,0,3
4720.00,53.404,45.664,0,0,0,0,0,0,0,3
4730.00,53.324,45.611,0,0,0,0,0,0,0,3
4740.00,53.244,45.557,0,0,0,0,0,0,0,3
4750.00,53.164,45.504,0,0,0,0,0,0,0,3
4760.00,53.084,45.452,0,0,0,0,0,0,0,3
4770.00,53.005,45.399,0,0,0,0,0,0,0,3
4780.00,52.926,45.347,0,0,0,0,0,0,0,3
4790.00,52.847,45.296,0,0,0,0,0,0,0,3
4800.00,52.768,45.245,0,0,0,0,0,0,0,3
4810.00,52.689,45.194,0,0,0,0,0,0,0,3
4820.00,52.611,45.143,0,0,0,0,0,0,0,3
4830.00,52.533,45.093,0,0,0,0,0,0,0,3
4835.05,52.496,45.067,1650,0,0,0,1,1,0,3
4835.10,52.498,45.067,1650,1,0,0,1,1,0,3
4840.00,52.684,45.042,1650,1,0,0,1,1,0,3
4850.00,53.063,44.991,1650,1,0,0,1,1,0,3
4860.00,53.441,44.940,1650,1,0,0,1,1,0,3
4870.00,53.818,44.887,1650,1,0,0,1,1,0,3
4880.00,54.194,44.833,1650,1,0,0,1,1,0,3
4890.00,54.569,44.778,1650,1,0,0,1,1,0,3
4900.00,54.943,44.722,1650,1,0,0,1,1,0,3
4910.00,55.315,44.666,1650,1,0,0,1,1,0,3
4920.00,55.687,44.608,1650,1,0,0,1,1,0,3
4930.00,56.058,44.550,1650,1,0,0,1,1,0,3
4940.00,56.427,44.490,1650,1,0,0,1,1,0,3
4950.00,56.796,44.430,1650,1,0,0,1,1,0,3
4960.00,57.163,44.369,1650,1,0,0,1,1,0,3
4970.00,57.530,44.307,1650,1,0,0,1,1,0,3
4970.15,57.533,44.306,0,1,0,0,0,0,0,3
4970.20,57.532,44.306,0,0,0,0,0,0,0,3
4980.00,57.442,44.245,0,0,0,0,0,0,0,3
4990.00,57.350,44.183,0,0,0,0,0,0,0,3
5000.00,57.259,44.121,0,0,0,0,0,0,0,3
5010.00,57.168,44.060,0,0,0,0,0,0,0,3
5020.00,57.077,44.000,0,0,0,0,0,0,0,3
5030.00,56.986,43.939,0,0,0,0,0,0,0,3
5040.00,56.895,43.880,0,0,0,0,0,0,0,3
5050.00,56.805,43.820,0,0,0,0,0,0,0,3
5060.00,56.715,43.761,0,0,0,0,0,0,0,3
5070.00,56.625,43.703,0,0,0,0,0,0,0,3
5080.00,56.536,43.644,0,0,0,0,0,0,0,3
5090.00,56.447,43.587,0,0,0,0,0,0,0,3
5100.00,56.358,43.529,0,0,0,0,0,0,0,3
5110.00,56.269,43.472,0,0,0,0,0,0,0,3
5120.00,56.181,43.415,0,0,0,0,0,0,0,3
5130.00,56.092,43.359,0,0,0,0,0,0,0,3
5140.00,56.004,43.303,0,0,0,0,0,0,0,3
5150.00,55.917,43.247,0,0,0,0,0,0,0,3
5160.00,55.829,43.192,0,0,0,0,0,0,0,3
5170.00,55.742,43.137,0,0,0,0,0,0,0,3
5180.00,55.655,43.083,0,0,0,0,0,0,0,3
5190.00,55.568,43.028,0,0,0,0,0,0,0,3
5200.00,55.482,42.975,0,0,0,0,0,0,0,3
5210.00,55.396,42.921,0,0,0,0,0,0,0,3
5220.00,55.310,42.868,0,0,0,0,0,0,0,3
5230.00,55.224,42.815,0,0,0,0,0,0,0,3
5240.00,55.138,42.763,0,0,0,0,0,0,0,3
5250.00,55.053,42.711,0,0,0,0,0,0,0,3
5260.00,54.968,42.659,0,0,0,0,0,0,0,3
5270.00,54.883,42.608,0,0,0,0,0,0,0,3
5280.00,54.799,42.556,0,0,0,0,0,0,0,3
5290.00,54.715,42.506,0,0,0,0,0,0,0,3
5300.00,54.631,42.455,0,0,0,0,0,0,0,3
5310.00,54.547,42.405,0,0,0,0,0,0,0,3
5320.00,54.463,42.355,0,0,0,0,0,0,0,3
5330.00,54.380,42.306,0,0,0,0,0,0,0,3
5340.00,54.297,42.257,0,0,0,0,0,0,0,3
5350.00,54.214,42.208,0,0,0,0,0,0,0,3
5360.00,54.131,42.160,0,0,0,0,0,0,0,3
5370.00,54.049,42.111,0,0,0,0,0,0,0,3
5380.00,53.967,42.064,0,0,0,0,0,0,0,3
5390.00,53.885,42.016,0,0,0,0,0,0,0,3
5400.00,53.803,41.969,0,0,0,0,0,0,0,3
5410.00,53.721,41.922,0,0,0,0,0,0,0,5
5420.00,53.640,41.875,0,0,0,0,0,0,0,5
5430.00,53.559,41.829,0,0,0,0,0,0,0,5
5440.00,53.478,41.783,0,0,0,0,0,0,0,5
5450.00,53.398,41.737,0,0,0,0,0,0,0,5
5460.00,53.317,41.692,0,0,0,0,0,0,0,5
5470.00,53.237,41.646,0,0,0,0,0,0,0,5
5480.00,53.157,41.602,0,0,0,0,0,0,0,5
5490.00,53.078,41.557,0,0,0,0,0,0,0,5
5500.00,52.998,41.513,0,0,0,0,0,0,0,5
5510.00,52.919,41.469,0,0,0,0,0,0,0,5
5520.00,52.840,41.425,0,0,0,0,0,0,0,5
5530.00,52.761,41.382,0,0,0,0,0,0,0,5
5540.00,52.683,41.338,0,0,0,0,0,0,0,5
5550.00,52.605,41.296,0,0,0,0,0,0,0,5
5560.00,52.527,41.253,0,0,0,0,0,0,0,5
5564.05,52.497,41.236,1650,0,0,0,1,1,0,5
5564.10,52.499,41.236,1650,1,0,0,1,1,0,5
5570.00,52.723,41.210,1650,1,0,0,1,1,0,5
5580.00,53.102,41.167,1650,1,0,0,1,1,0,5
5590.00,53.480,41.123,1650,1,0,0,1,1,0,5
5600.00,53.857,41.078,1650,1,0,0,1,1,0,5
5610.00,54.233,41.032,1650,1,0,0,1,1,0,5
5620.00,54.608,40.986,1650,1,0,0,1,1,0,5
5630.00,54.981,40.939,1650,1,0,0,1,1,0,5
5640.00,55.354,40.891,1650,1,0,0,1,1,0,5
5650.00,55.725,40.842,1650,1,0,0,1,1,0,5
5660.00,56.096,40.792,1650,1,0,0,1,1,0,5
5670.00,56.465,40.742,1650,1,0,0,1,1,0,5
5680.00,56.834,40.691,1650,1,0,0,1,1,0,5
5690.00,57.201,40.639,1650,1,0,0,1,1,0,5
5699.15,57.534,40.591,0,1,0,0,0,0,0,5
5699.20,57.534,40.590,0,0,0,0,0,0,0,5
5700.00,57.526,40.586,0,0,0,0,0,0,0,5
5710.00,57.434,40.533,0,0,0,0,0,0,0,7
5720.00,57.343,40.481,0,0,0,0,0,0,0,7
5730.00,57.251,40.429,0,0,0,0,0,0,0,7
5740.00,57.160,40.377,0,0,0,0,0,0,0,7
5750.00,57.069,40.326,0,0,0,0,0,0,0,7
5760.00,56.978,40.275,0,0,0,0,0,0,0,7
5770.00,56.888,40.225,0,0,0,0,0,0,0,7
5780.00,56.797,40.174,0,0,0,0,0,0,0,7
5790.00,56.708,40.124,0,0,0,0,0,0,0,7
5800.00,56.618,40.075,0,0,0,0,0,0,0,7
5810.00,56.528,40.025,0,0,0,0,0,0,0,7
5820.00,56.439,39.976,0,0,0,0,0,0,0,7
5830.00,56.350,39.928,0,0,0,0,0,0,0,7
5840.00,56.262,39.879,0,0,0,0,0,0,0,7
5850.00,56.173,39.831,0,0,0,0,0,0,0,7
5860.00,56.085,39.784,0,0,0,0,0,0,0,7
5870.00,55.997,39.736,0,0,0,0,0,0,0,7
5880.00,55.909,39.689,0,0,0,0,0,0,0,7
5890.00,55.822,39.642,0,0,0,0,0,0,0,7
5900.00,55.735,39.596,0,0,0,0,0,0,0,7
5910.00,55.648,39.550,0,0,0,0,0,0,0,7
5920.00,55.561,39.504,0,0,0,0,0,0,0,7
5930.00,55.475,39.458,0,0,0,0,0,0,0,7
5940.00,55.388,39.413,0,0,0,0,0,0,0,7
5950.00,55.302,39.368,0,0,0,0,0,0,0,7
5960.00,55.217,39.323,0,0,0,0,0,0,0,7
5970.00,55.131,39.279,0,0,0,0,0,0,0,7
5980.00,55.046,39.235,0,0,0,0,0,0,0,7
5990.00,54.961,39.191,0,0,0,0,0,0,0,7
6000.00,54.876,39.148,0,0,0,0,0,0,0,7
6010.00,54.792,39.104,0,0,0,0,0,0,0,0
6020.00,54.707,39.061,0,0,0,0,0,0,0,0
6030.00,54.623,39.019,0,0,0,0,0,0,0,0
6040.00,54.540,38.976,0,0,0,0,0,0,0,0
6050.00,54.456,38.934,0,0,0,0,0,0,0,0
6060.00,54.373,38.892,0,0,0,0,0,0,0,0
6070.00,54.290,38.851,0,0,0,0,0,0,0,0
6080.00,54.207,38.809,0,0,0,0,0,0,0,0
6090.00,54.124,38.768,0,0,0,0,0,0,0,0
6100.00,54.042,38.727,0,0,0,0,0,0,0,0
6110.00,53.960,38.687,0,0,0,0,0,0,0,0
6120.00,53.878,38.647,0,0,0,0,0,0,0,0
6130.00,53.796,38.607,0,0,0,0,0,0,0,0
6140.00,53.715,38.567,0,0,0,0,0,0,0,0
6150.00,53.633,38.527,0,0,0,0,0,0,0,0
6160.00,53.552,38.488,0,0,0,0,0,0,0,0
6170.00,53.472,38.449,0,0,0,0,0,0,0,0
6180.00,53.391,38.411,0,0,0,0,0,0,0,0
6190.00,53.311,38.372,0,0,0,0,0,0,0,0
6200.00,53.231,38.334,0,0,0,0,0,0,0,0
6210.00,53.151,38.296,0,0,0,0,0,0,0,0
6220.00,53.071,38.258,0,0,0,0,0,0,0,0
6230.00,52.992,38.221,0,0,0,0,0,0,0,0
6240.00,52.912,38.183,0,0,0,0,0,0,0,0
6250.00,52.834,38.146,0,0,0,0,0,0,0,0
6260.00,52.755,38.110,0,0,0,0,0,0,0,0
6270.00,52.676,38.073,0,0,0,0,0,0,0,0
6280.00,52.598,38.037,0,0,0,0,0,0,0,0
6290.00,52.520,38.001,0,0,0,0,0,0,0,0
6300.00,52.442,37.965,0,0,0,0,0,0,0,0
